Article_ID,Article_ID2,Country,Disease_name,Disease_name2,Disease,PMID,First Author,Publication Year,DOI,Combining Authoryear (withformula),Authoryear,Ncases,Ncontrol,total,genus,Genus_mean_RA_disease,Genus_mean_RA_control,foldchange(calculation),foldchange,pvalue,,logEffectSize,logStandardError,logStandardDeviation,logLLCI,logULCI,EffectSize,LLCI,ULCI,,,,,Age_disease,Age_control,Sequencing_type,16s_sequencing_region,Genus(original_,Genus_clean (original,Genus_classified,Genus_RA_in_disease,Genus_>1_studies(cancer_or_autoimmune),Genus_increased_HowMany_Cancer_study,Genus_decreased_HowMany_Cancer_study,Genus_increased_HowMany_Autoimmune_study,Genus_decreased_HowMany_Autoimmune_study,Genus_statistical_test,Genus_mean_RA_disease(original),Genus_mean_RA_control (original),Genus_effect_type,Genus_effect_type_quanititative_value,Genus_quantitative_data_source_in_paper,Genus_Pvalue(original)
,Article_2204,China,excluded study,Colorectal cancer and carcinoma,Cancer,21850056,Wang T,2012,10.1038/ismej.2011.109,"Wang T, 2012","Wang T, 2012",46,56,102,Eubacterium,0.001300,0.00520,0.25,0.2500,0.02800000000000000,358,-1.386294361,0.631881171,6.381687008,-2.624758699,-0.147830023,0.25,0.072457239,0.862577721,,,,,60 years,49 years,16S,V3,Eubacterium,Eubacterium,yes,decreased,yes,6,9,2,4,Mann-Whitney,0.13%,0.52%,,,,0.028
,Article_2204,China,excluded study,Colorectal cancer and carcinoma,Cancer,21850056,Wang T,2012,10.1038/ismej.2011.109,"Wang T, 2012","Wang T, 2012",46,56,102,Parasutterella,0.001300,0.00440,0.295454545,0.2955,0.03200000000000000,359,-1.219086442,0.569417953,5.750839425,-2.335125122,-0.103047763,0.2955,0.09679837,0.902083887,,,,,60 years,49 years,16S,V3,Parasutterella,Parasutterella,yes,decreased,yes,0,2,2,0,Mann-Whitney,0.13%,0.44%,,,,0.032
,Article_2204,China,excluded study,Colorectal cancer and carcinoma,Cancer,21850056,Wang T,2012,10.1038/ismej.2011.109,"Wang T, 2012","Wang T, 2012",46,56,102,Porphyromonas,0.017400,0.00004,424.3902439,424.3902,0.02000000000000000,360,6.050653315,2.604095235,26.30007269,0.946720441,11.15458619,424.3902,2.577243563,69883.59365,,,,,60 years,49 years,16S,V3,Porphyromonas,Porphyromonas,yes,increased,yes,8,2,1,1,Mann-Whitney,1.74%,0.00%,,,,0.02
,Article_2204,China,excluded study,Colorectal cancer and carcinoma,Cancer,21850056,Wang T,2012,10.1038/ismej.2011.109,"Wang T, 2012","Wang T, 2012",46,56,102,Escherichia/Shigella,0.024500,0.00870,2.816091954,2.8161,0.00020000000000000,361,1.035352949,0.276511754,2.792631829,0.493399869,1.577306029,2.8161,1.637875326,4.841894302,,,,,60 years,49 years,16S,V3,Escherichia/Shigella,Escherichia/Shigella,no,increased,yes,4,2,2,0,Mann-Whitney,2.45%,0.87%,,,,2.00E-04
,Article_2204,China,excluded study,Colorectal cancer and carcinoma,Cancer,21850056,Wang T,2012,10.1038/ismej.2011.109,"Wang T, 2012","Wang T, 2012",46,56,102,Enterococcus,0.024000,0.00090,26.66666667,26.6667,0.00050000000000000,362,3.283415596,0.938471467,9.478097212,1.444045321,5.122785871,26.6667,4.237804468,167.8021944,,,,,60 years,49 years,16S,V3,Enterococcus,Enterococcus,yes,increased,yes,5,0,2,5,Mann-Whitney,2.40%,0.09%,,,,5.00E-04
,Article_2204,China,excluded study,Colorectal cancer and carcinoma,Cancer,21850056,Wang T,2012,10.1038/ismej.2011.109,"Wang T, 2012","Wang T, 2012",46,56,102,Streptococcus,0.011900,0.00660,1.803030303,1.8030,0.01800000000000000,363,0.589451944,0.249447974,2.51930105,0.100542898,1.07836099,1.803,1.105771076,2.939857145,,,,,60 years,49 years,16S,V3,Streptococcus,Streptococcus,yes,increased,yes,4,1,6,1,Mann-Whitney,1.19%,0.66%,,,,0.018
,Article_2204,China,excluded study,Colorectal cancer and carcinoma,Cancer,21850056,Wang T,2012,10.1038/ismej.2011.109,"Wang T, 2012","Wang T, 2012",46,56,102,Peptostreptococcus,0.005900,0.00001,453.8461538,453.8462,0.00000550000000000,364,6.117758374,1.32931723,13.42544593,3.512344479,8.723172269,453.8462,33.52677854,6143.637481,,,,,60 years,49 years,16S,V3,Peptostreptococcus,Peptostreptococcus,yes,increased,yes,11,1,0,0,Mann-Whitney,0.59%,0.00%,,,,5.50E-06
Article_2431,Article_2431,China,Colorectal cancer,Colorectal cancer and carcinoma,Cancer,31611994,Qinsong S,2019,10.3892/ol.2019.10841,"Qinsong S, 2019","Qinsong S, 2019",67,30,97,Prevotella,0.000950,0.00021,4.523809524,4.5238,0.02500000000000000,365,1.509352349,0.674368356,6.641758047,0.187614658,2.831090039,4.5238,1.206368561,16.96394211,,,,,62.81 years,50.96 years,16S,V3-V4,Prevotella,Prevotella,yes,increased,yes,4,3,3,5,Mann-Whitney,0.00,0.00,"relative abundance, no standard deviation",,,0.025
,Article_2431,China,Colorectal cancer,Colorectal cancer and carcinoma,Cancer,31611994,Qinsong S,2019,10.3892/ol.2019.10841,"Qinsong S, 2019","Qinsong S, 2019",67,30,97,Collinsella,0.060020,0.01671,3.591861161,3.5919,0.02800000000000000,366,1.27868131,0.582830506,5.740214775,0.13635451,2.421008111,3.5919,1.146088121,11.25720211,,,,,62.81 years,50.96 years,16S,V3-V4,Collinsella,Collinsella,yes,increased,yes,2,0,3,3,Mann-Whitney,0.06,0.02,,,,0.028
,Article_2431,China,Colorectal cancer,Colorectal cancer and carcinoma,Cancer,31611994,Qinsong S,2019,10.3892/ol.2019.10841,"Qinsong S, 2019","Qinsong S, 2019",67,30,97,Odoribacter,0.011730,0.00436,2.690366972,2.6904,0.04300000000000000,367,0.989689881,0.489886811,4.824825536,0.029529376,1.949850387,2.6904,1.029969692,7.027636073,,,,,62.81 years,50.96 years,16S,V3-V4,Odoribacter,Odoribacter,yes,increased,yes,4,0,0,3,Mann-Whitney,0.01,0.00,,,,0.043
,Article_2431,China,Colorectal cancer,Colorectal cancer and carcinoma,Cancer,31611994,Qinsong S,2019,10.3892/ol.2019.10841,"Qinsong S, 2019","Qinsong S, 2019",67,30,97,Peptostreptococcus,0.022620,0.00070,32.31428571,32.3143,0.04200000000000000,368,3.475509857,1.712041462,16.86165291,0.119970252,6.831049462,32.3143,1.127463311,926.1622744,,,,,62.81 years,50.96 years,16S,V3-V4,Peptostreptococcus,Peptostreptococcus,yes,increased,yes,11,1,0,0,Mann-Whitney,0.02,0.00,,,,0.042
,Article_2431,China,Colorectal cancer,Colorectal cancer and carcinoma,Cancer,31611994,Qinsong S,2019,10.3892/ol.2019.10841,"Qinsong S, 2019","Qinsong S, 2019",67,30,97,Lachnoanaerobaculum,0.000270,0.00003,9,9.0000,0.02100000000000000,369,2.197224577,0.953221695,9.388144924,0.328944387,4.065504768,9,1.389500579,58.29432621,,,,,62.81 years,50.96 years,16S,V3-V4,Lachnoanaerobaculum,Lachnoanaerobaculum,yes,increased,no,1,0,0,0,Mann-Whitney,0.00,0.00,,,,0.021
,Article_2431,China,Colorectal cancer,Colorectal cancer and carcinoma,Cancer,31611994,Qinsong S,2019,10.3892/ol.2019.10841,"Qinsong S, 2019","Qinsong S, 2019",67,30,97,Escherichia/Shigella,0.001260,0.00262,0.480916031,0.4809,0.00500000000000000,370,-0.732095931,0.260575661,2.566372627,-1.242814841,-0.221377021,0.4809,0.288570793,0.801414473,,,,,62.81 years,50.96 years,16S,V3-V4,Escherichia-Shigella,Escherichia/Shigella,no,decreased,yes,4,2,2,0,Mann-Whitney,0.00,0.00,,,,0.005
,Article_2431,China,Colorectal cancer,Colorectal cancer and carcinoma,Cancer,31611994,Qinsong S,2019,10.3892/ol.2019.10841,"Qinsong S, 2019","Qinsong S, 2019",67,30,97,Cronobacter,0.000140,0.00101,0.138613861,0.1386,0.03500000000000000,371,-1.976163192,0.938862668,9.246724911,-3.816300208,-0.136026177,0.1386,0.022009079,0.872819785,,,,,62.81 years,50.96 years,16S,V3-V4,Cronobacter,Cronobacter,yes,decreased,yes,0,2,0,0,Mann-Whitney,0.00,0.00,,,,0.035
Article_2451,Article_2451,Korea,Gastric cancer,Gastric cancer and adenocarcinoma,Cancer,31537876,Madhawa NG,2019,10.1038/s41598-019-50054-x,"Madhawa NG, 2019","Madhawa NG, 2019",268,288,556,Helicobacter,0.856000,0.80900,1.058096415,1.0581,0.02500000000000000,372,0.056474847,0.025232577,0.594975396,0.007019904,0.10592979,1.0581,1.007044602,1.111743818,,,,,51.53 years,53.68 years,16S,V3-V4,Helicobacter,Helicobacter,yes,increased,yes,2,1,0,1,student's t-test,"0.856, SD=0.188","0.809, SD=0.26",relative abundance,,,0.025
,Article_2451,Korea,Gastric cancer,Gastric cancer and adenocarcinoma,Cancer,31537876,Madhawa NG,2019,10.1038/s41598-019-50054-x,"Madhawa NG, 2019","Madhawa NG, 2019",268,288,556,Propionibacterium,0.000091,0.00004,2.6,2.6000,0.00100000000000000,373,0.955511445,0.289264713,6.820761337,0.388563026,1.522459864,2.6,1.474859935,4.583486093,,,,,51.53 years,53.68 years,16S,V3-V4,Propionibacterium,Propionibacterium,yes,increased,no,1,1,0,0,student's t-test,"0.000091, SD=0.00019","0.000035, SD=0.000076",,,,<0.001
,Article_2451,Korea,Gastric cancer,Gastric cancer and adenocarcinoma,Cancer,31537876,Madhawa NG,2019,10.1038/s41598-019-50054-x,"Madhawa NG, 2019","Madhawa NG, 2019",268,288,556,Prevotella,0.012000,0.02400,0.5,0.5000,0.01300000000000000,374,-0.693147181,0.279256669,6.584775151,-1.240480195,-0.145814166,0.5,0.28924529,0.864318308,,,,,51.53 years,53.68 years,16S,V3-V4,Prevotella,Prevotella,yes,decreased,yes,4,3,3,5,student's t-test,"0.012, SD=0.031","0.024, SD= 0.062",,,,0.013
,Article_2451,Korea,Gastric cancer,Gastric cancer and adenocarcinoma,Cancer,31537876,Madhawa NG,2019,10.1038/s41598-019-50054-x,"Madhawa NG, 2019","Madhawa NG, 2019",268,288,556,Lactococcus,0.000001,0.00000,0.182862903,0.1829,0.00100000000000000,375,-1.698815724,0.514287343,12.12671671,-2.706800394,-0.690831053,0.1829,0.066750039,0.501159406,,,,,51.53 years,53.68 years,16S,V3-V4,Lactococcus,Lactococcus,yes,decreased,yes,4,1,0,1,student's t-test,"0.000000907, SD=4.91E-06","0.00000496, SD=0.000017",,,,<0.001
Article_2454,Article_2454,Italy,Colorectal carcinoma,Colorectal cancer and carcinoma,Cancer,31530647,Sonia T,2019,10.1128/mSystems.00289-19,"Sonia T, 2019","Sonia T, 2019",29,24,53,Escherichia,0.078200,0.01920,4.072916667,4.0729,0.00515000000000000,376,1.404355276,0.501583545,3.651583329,0.421269592,2.387440961,4.0729,1.523895053,10.88560159,,,,,not specified,not specified,shotgun,na,Escherichia,Escherichia,yes,increased,yes,4,1,2,0,"Wilcoxon rank sum, Benjamini-Hochberg correction",7.82%,1.92%,relative abundance,,,5.15E-03
,Article_2454,Italy,Colorectal carcinoma,Colorectal cancer and carcinoma,Cancer,31530647,Sonia T,2019,10.1128/mSystems.00289-19,"Sonia T, 2019","Sonia T, 2019",29,24,53,Eubacterium,0.019800,0.05190,0.38150289,0.3815,0.03450000000000000,377,-0.963644428,0.456558163,3.323793599,-1.858481985,-0.068806872,0.3815,0.155909123,0.933506949,,,,,not specified,not specified,shotgun,na,Eubacterium,Eubacterium,yes,decreased,yes,6,9,2,4,"Wilcoxon rank sum, Benjamini-Hochberg correction",1.98%,5.19%,,,,3.45E-02
,Article_2454,Italy,Colorectal carcinoma,Colorectal cancer and carcinoma,Cancer,31530647,Sonia T,2019,10.1128/mSystems.00289-19,"Sonia T, 2019","Sonia T, 2019",29,24,53,Fusobacterium,0.000600,0.00040,1.5,1.5000,0.03540000000000000,378,0.405465108,0.193056518,1.405472666,0.027081286,0.783848931,1.5,1.027451316,2.18988478,,,,,not specified,not specified,shotgun,na,Fusobacterium,Fusobacterium,yes,increased,yes,13,1,2,1,"Wilcoxon rank sum, Benjamini-Hochberg correction",0.06%,0.04%,,,,3.54E-02
,Article_2454,Italy,Colorectal carcinoma,Colorectal cancer and carcinoma,Cancer,31530647,Sonia T,2019,10.1128/mSystems.00289-19,"Sonia T, 2019","Sonia T, 2019",29,24,53,Subdoligranulum,0.053200,0.10970,0.484958979,0.4850,0.04000000000000000,379,-0.723606388,0.352936352,2.569415428,-1.415348927,-0.031863849,0.485,0.242840865,0.968638454,,,,,not specified,not specified,shotgun,na,Subdoligranulum,Subdoligranulum,yes,decreased,yes,3,2,1,1,"Wilcoxon rank sum, Benjamini-Hochberg correction",5.32%,10.97%,,,,4.00E-02
,Article_2454,Italy,Colorectal carcinoma,Colorectal cancer and carcinoma,Cancer,31530647,Sonia T,2019,10.1128/mSystems.00289-19,"Sonia T, 2019","Sonia T, 2019",29,24,53,Faecalibacterium,0.062400,0.13240,0.471299094,0.4713,0.04330000000000000,380,-0.752260445,0.372897014,2.714731237,-1.483125162,-0.021395728,0.4713,0.226927394,0.978831537,,,,,not specified,not specified,shotgun,na,Faecalibacterium,Faecalibacterium,yes,decreased,yes,1,5,2,7,"Wilcoxon rank sum, Benjamini-Hochberg correction",6.24%,13.24%,,,,4.33E-02
Article_2466,Article_2466,China,Colorectal cancer,Colorectal cancer and carcinoma,Cancer,31358825,Tzu-Wei Y,2019,10.1038/s41598-019-45588-z,"Tzu-Wei Y, 2019","Tzu-Wei Y, 2019",62,104,166,Fusobacterium,0.020500,0.01280,1.6015625,1.6016,0.00037300000000000,381,0.47100313,0.131612099,1.69570328,0.213048155,0.728958104,1.6016,1.237444239,2.072919715,,,,,61 years,61 years,16S,V3-V4,Fusobacterium,Fusobacterium,yes,increased,yes,13,1,2,1,Mann-Whitney,0.0205,0.0128,relative abundance,,,3.73E‐04
,Article_2466,China,Colorectal cancer,Colorectal cancer and carcinoma,Cancer,31358825,Tzu-Wei Y,2019,10.1038/s41598-019-45588-z,"Tzu-Wei Y, 2019","Tzu-Wei Y, 2019",62,104,166,Eubacterium,0.010500,0.01270,0.826771654,0.8268,0.02940000000000000,382,-0.190192451,0.087458288,1.126821215,-0.361607545,-0.018777357,0.8268,0.696555681,0.981397839,,,,,61 years,61 years,16S,V3-V4,Eubacterium,Eubacterium,yes,decreased,yes,6,9,2,4,,0.0105,0.0127,relative abundance,,,2.94E‐02
,Article_2466,China,Colorectal cancer,Colorectal cancer and carcinoma,Cancer,31358825,Tzu-Wei Y,2019,10.1038/s41598-019-45588-z,"Tzu-Wei Y, 2019","Tzu-Wei Y, 2019",62,104,166,Roseburia,0.009600,0.01170,0.820512821,0.8205,0.02360000000000000,383,-0.197841368,0.087523543,1.127661973,-0.369384361,-0.026298376,0.8205,0.691159704,0.974044415,,,,,61 years,61 years,16S,V3-V4,Roseburia,Roseburia,yes,decreased,yes,2,5,1,5,,0.0096,0.0117,relative abundance,,,2.36E‐02
,Article_2466,China,Colorectal cancer,Colorectal cancer and carcinoma,Cancer,31358825,Tzu-Wei Y,2019,10.1038/s41598-019-45588-z,"Tzu-Wei Y, 2019","Tzu-Wei Y, 2019",62,104,166,Bacteroides,0.309800,0.34680,0.893310265,0.8933,0.02940000000000000,384,-0.112832808,0.051885152,0.66849342,-0.214525837,-0.011139779,0.8933,0.806923963,0.988922038,,,,,61 years,61 years,16S,V3-V4,Bacteroides,Bacteroides,yes,decreased,yes,0,6,11,1,,0.3098,0.3468,relative abundance,,,2.94E‐02
,Article_2466,China,Colorectal cancer,Colorectal cancer and carcinoma,Cancer,31358825,Tzu-Wei Y,2019,10.1038/s41598-019-45588-z,"Tzu-Wei Y, 2019","Tzu-Wei Y, 2019",62,104,166,Dorea,57.520000,93.29000,0.61657198,0.6166,0.01110000000000000,385,-0.483534764,0.190485499,2.454233981,-0.856879482,-0.110190045,0.6166,0.42448463,0.895663903,,,,,61 years,61 years,16S,V3-V4,Dorea,Dorea,yes,decreased,yes,2,2,2,1,,57.52,93.29,mean reads,,,1.11E‐02
,Article_2466,China,Colorectal cancer,Colorectal cancer and carcinoma,Cancer,31358825,Tzu-Wei Y,2019,10.1038/s41598-019-45588-z,"Tzu-Wei Y, 2019","Tzu-Wei Y, 2019",62,104,166,Parabacteroides,0.011600,0.01200,0.966666667,0.9667,0.04260000000000000,386,-0.03386707,0.01673161,0.21557172,-0.066660423,-0.001073716,0.9667,0.935512826,0.99892686,,,,,61 years,61 years,16S,V3-V4,Parabacteroides,Parabacteroides,yes,decreased,yes,4,1,2,4,,0.0116,0.012,relative abundance,,,4.26E‐02
,Article_2466,China,Colorectal cancer,Colorectal cancer and carcinoma,Cancer,31358825,Tzu-Wei Y,2019,10.1038/s41598-019-45588-z,"Tzu-Wei Y, 2019","Tzu-Wei Y, 2019",62,104,166,Cronobacter,85.230000,157.84000,0.539977192,0.5400,0.00098500000000000,387,-0.616186139,0.186293946,2.400229591,-0.981315564,-0.251056715,0.54,0.374817678,0.777978247,,,,,61 years,61 years,16S,V3-V4,Cronobacter,Cronobacter,yes,decreased,yes,0,2,0,0,,85.23,157.84,mean reads,,,9.85E‐04
,Article_2466,China,Colorectal cancer,Colorectal cancer and carcinoma,Cancer,31358825,Tzu-Wei Y,2019,10.1038/s41598-019-45588-z,"Tzu-Wei Y, 2019","Tzu-Wei Y, 2019",62,104,166,Bilophila,0.005500,0.00850,0.647058824,0.6471,0.00329000000000000,388,-0.435254437,0.147839868,1.904783449,-0.725015253,-0.145493621,0.6471,0.484317182,0.864595405,,,,,61 years,61 years,16S,V3-V4,Bilophila,Bilophila,yes,decreased,yes,3,2,1,1,,0.0055,0.0085,relative abundance,,,3.29E‐03
,Article_2466,China,Colorectal cancer,Colorectal cancer and carcinoma,Cancer,31358825,Tzu-Wei Y,2019,10.1038/s41598-019-45588-z,"Tzu-Wei Y, 2019","Tzu-Wei Y, 2019",62,104,166,Aeromonas,0.014300,0.00060,23.83333333,23.8333,0.00921000000000000,389,3.171083762,1.217874574,15.69121625,0.78409346,5.558074065,23.8333,2.190420337,259.322916,,,,,61 years,61 years,16S,V3-V4,Aeromonas,Aeromonas,yes,increased,no,1,0,0,0,,0.0143,0.0006,relative abundance,,,9.21E‐03
,Article_2466,China,Colorectal cancer,Colorectal cancer and carcinoma,Cancer,31358825,Tzu-Wei Y,2019,10.1038/s41598-019-45588-z,"Tzu-Wei Y, 2019","Tzu-Wei Y, 2019",62,104,166,Citrobacter,0.003500,0.01400,0.25,0.2500,0.00051000000000000,390,-1.386294361,0.396852567,5.113087655,-2.1641111,-0.608477622,0.25,0.114851981,0.544178684,,,,,61 years,61 years,16S,V3-V4,Citrobacter,Citrobacter,yes,decreased,yes,0,1,0,2,,0.0035,0.014,relative abundance,,,5.10E‐04
,Article_2495,China,Cervical cancer,Cervical cancer,Cancer,30904962,Zhongqiu W,2019,10.1186/s13568-019-0763-z,"Zhongqiu W, 2019","Zhongqiu W, 2019",8,5,13,Phascolarctobacterium,0.005016,0.05261,0.095335842,0.0953,0.03600000000000000,391,-2.350725468,1.122915458,4.048729262,-4.551599324,-0.149851613,0.0953,0.010550318,0.860835704,,,,,59.5 years,not specified,16S,V4,Phascolarctobacterium,Phascolarctobacterium,yes,decreased,yes,1,2,0,3,non-parametric t-test,0.005016,0.052614,mean relative abundance,,,0.036
,Article_2495,China,Cervical cancer,Cervical cancer,Cancer,30904962,Zhongqiu W,2019,10.1186/s13568-019-0763-z,"Zhongqiu W, 2019","Zhongqiu W, 2019",8,5,13,Dorea,0.001902,0.00032,5.888544892,5.8885,0.00600000000000000,392,1.773001296,0.644880005,2.325147923,0.509059713,3.03694288,5.8885,1.663726079,20.84143098,,,,,59.5 years,not specified,16S,V4,Dorea,Dorea,yes,increased,yes,2,2,2,1,non-parametric t-test,0.001902,0.000323,mean relative abundance,,,0.006
,Article_2495,China,Cervical cancer,Cervical cancer,Cancer,30904962,Zhongqiu W,2019,10.1186/s13568-019-0763-z,"Zhongqiu W, 2019","Zhongqiu W, 2019",8,5,13,Succinivibrio,0.000007,0.00001,1,1.0000,0.00100000000000000,393,0,0,0,0,0,1,1,1,,,,,59.5 years,not specified,16S,V4,Succinivibrio,Succinivibrio,yes,increased,yes,2,0,0,0,non-parametric t-test,6.60E-06,6.60E-06,mean relative abundance,,,<0.001
,Article_2495,China,Cervical cancer,Cervical cancer,Cancer,30904962,Zhongqiu W,2019,10.1186/s13568-019-0763-z,"Zhongqiu W, 2019","Zhongqiu W, 2019",8,5,13,Halomonas,0.000932,0.00024,3.819672131,3.8197,0.00300000000000000,394,1.340171886,0.450762118,1.625245929,0.456694369,2.223649402,3.8197,1.578846266,9.240993505,,,,,59.5 years,not specified,16S,V4,Halomonas,Halomonas,yes,increased,no,1,0,0,0,non-parametric t-test,0.000932,0.000244,mean relative abundance,,,0.003
,Article_2495,China,Cervical cancer,Cervical cancer,Cancer,30904962,Zhongqiu W,2019,10.1186/s13568-019-0763-z,"Zhongqiu W, 2019","Zhongqiu W, 2019",8,5,13,Ruminococcus,0.007318,0.00042,17.34123223,17.3412,0.01900000000000000,395,2.853085173,1.217804336,4.390855976,0.466232535,5.239937811,17.3412,1.593977611,188.6583696,,,,,59.5 years,not specified,16S,V4,Ruminococcus,Ruminococcus,yes,increased,yes,6,3,6,1,non-parametric t-test,0.007318,0.000422,mean relative abundance,,,0.019
,Article_2495,China,Cervical cancer,Cervical cancer,Cancer,30904962,Zhongqiu W,2019,10.1186/s13568-019-0763-z,"Zhongqiu W, 2019","Zhongqiu W, 2019",8,5,13,Morganella,0.000507,0.00002,25.60606061,25.6061,0.01900000000000000,396,3.242830604,1.384162382,4.990668443,0.529922186,5.955739022,25.6061,1.698800113,385.9620399,,,,,59.5 years,not specified,16S,V4,Morganella,Morganella,yes,increased,yes,2,0,0,0,non-parametric t-test,0.000507,1.98E-05,mean relative abundance,,,0.019
,Article_2495,China,Cervical cancer,Cervical cancer,Cancer,30904962,Zhongqiu W,2019,10.1186/s13568-019-0763-z,"Zhongqiu W, 2019","Zhongqiu W, 2019",8,5,13,Proteus,0.000132,0.00001,20,20.0000,0.00500000000000000,397,2.995732274,1.066274081,3.844505874,0.905873477,5.085591071,20,2.474092041,161.6754726,,,,,59.5 years,not specified,16S,V4,Proteus,Proteus,yes,increased,yes,2,0,0,0,non-parametric t-test,0.000132,6.60E-06,mean relative abundance,,,0.005
,Article_2495,China,Cervical cancer,Cervical cancer,Cancer,30904962,Zhongqiu W,2019,10.1186/s13568-019-0763-z,"Zhongqiu W, 2019","Zhongqiu W, 2019",8,5,13,Shewanella,0.000285,0.00007,4.318181818,4.3182,0.00200000000000000,398,1.462838649,0.472162713,1.702406871,0.537416737,2.38826056,4.3182,1.711579686,10.89452708,,,,,59.5 years,not specified,16S,V4,Shewanella,Shewanella,yes,increased,no,1,0,0,0,non-parametric t-test,0.000285,6.60E-05,mean relative abundance,,,0.002
Article_3683,Article_3683,Mongolia,Gastric cancer,Gastric cancer and adenocarcinoma,Cancer,,Boldbaatar G,2020,10.1111/apt.15675,"Boldbaatar G, 2020","Boldbaatar G, 2020",48,20,68,Lactobacillus,7.070000,0.40000,17.675,17.6750,0.00000000058000000,399,2.872151212,0.453008537,3.735604091,1.984270795,3.760031628,17.675,7.273741405,42.94978438,,,,,not specified,not specified,16S,V3-V4,Lactobacillus,Lactobacillus,yes,increased,yes,5,0,2,2,Wilcoxon,7.07,0.4,,,,5.8E-10
,Article_3683,Mongolia,Gastric cancer,Gastric cancer and adenocarcinoma,Cancer,,Boldbaatar G,2020,10.1111/apt.15675,"Boldbaatar G, 2020","Boldbaatar G, 2020",48,20,68,Paeniglutamicibacter,0.650000,0.24000,2.708333333,2.7083,0.00006100000000000,400,0.996321132,0.246344692,2.031410368,0.513494408,1.479147855,2.7083,1.671120581,4.38920385,,,,,not specified,not specified,16S,V3-V4,Paeniglutamicibacter,Paeniglutamicibacter,yes,increased,no,1,0,0,0,Wilcoxon,0.65,0.24,,,,0.000061
,Article_3683,Mongolia,Gastric cancer,Gastric cancer and adenocarcinoma,Cancer,,Boldbaatar G,2020,10.1111/apt.15675,"Boldbaatar G, 2020","Boldbaatar G, 2020",48,20,68,Glutamicibacter,0.370000,0.18000,2.055555556,2.0556,0.00009000000000000,401,0.720567776,0.182505769,1.504981125,0.362863042,1.07827251,2.0556,1.437438977,2.939597038,,,,,not specified,not specified,16S,V3-V4,Glutamicibacter,Glutamicibacter,yes,increased,no,1,0,0,0,Wilcoxon,0.37,0.18,,,,0.00009
,Article_3683,Mongolia,Gastric cancer,Gastric cancer and adenocarcinoma,Cancer,,Boldbaatar G,2020,10.1111/apt.15675,"Boldbaatar G, 2020","Boldbaatar G, 2020",48,20,68,Enterococcus,9.590000,0.54000,17.75925926,17.7593,0.00046000000000000,402,2.876909322,0.816930601,6.736582315,1.275754766,4.478063879,17.7593,3.581403512,88.06400491,,,,,not specified,not specified,16S,V3-V4,Enterococcus,Enterococcus,yes,increased,yes,5,0,2,5,Wilcoxon,9.59,0.54,,,,0.00046
,Article_3683,Mongolia,Gastric cancer,Gastric cancer and adenocarcinoma,Cancer,,Boldbaatar G,2020,10.1111/apt.15675,"Boldbaatar G, 2020","Boldbaatar G, 2020",48,20,68,Carnobacterium,1.390000,0.57000,2.438596491,2.4386,0.00150000000000000,403,0.891424104,0.279922195,2.308297552,0.342786684,1.440061524,2.4386,1.408868196,4.220955501,,,,,not specified,not specified,16S,V3-V4,Carnobacterium,Carnobacterium,yes,increased,no,1,0,0,0,Wilcoxon,1.39,0.57,,,,0.0015
,Article_3683,Mongolia,Gastric cancer,Gastric cancer and adenocarcinoma,Cancer,,Boldbaatar G,2020,10.1111/apt.15675,"Boldbaatar G, 2020","Boldbaatar G, 2020",48,20,68,Helicobacter,26.690000,48.09000,0.55500104,0.5550,0.00045000000000000,404,-0.588787165,0.166907265,1.37635257,-0.915919394,-0.261654936,0.555,0.400148563,0.7697766,,,,,not specified,not specified,16S,V3-V4,Helicobacter,Helicobacter,yes,decreased,yes,2,1,0,1,Wilcoxon,26.69,48.09,,,,0.00045
